N2XH 3X2.5 Eca,##E1000 EL GROUP 8824-5824 3000 M,3
N2XH 3X2.5 Eca,##E1000 EL GROUP 9424-7634 1790 M,0.19
N2XH 3X2.5 Eca,##E700 EL GROUP 500 M,0.2
N2XH 3X2.5 Eca,##E700 EL GROUP 715 M,0.064
N2XH 3X2.5 Eca,##E800 EL GROUP 383 M,0.083
N2XH 3X2.5 Eca,##E800 EL GROUP 613 M,0.062
N2XH 3X2.5 Eca,COLAC EL GROUP 178 M,0.078
N2XH 3X2.5 Eca,COLAC EL GROUP 295 M,0.095
N2XH 3X2.5 Eca,COLAC EL GROUP 76 M,0.076
N2XH 3X2.5 Eca,COLAC EL GROUP 91 M,0.091
N2XH 3X2.5 Eca,COLAC EL GROUP 96 M,0.096
N2XH 3X2.5 Eca,COLAC EL.GROUP 89M,0.089
N2XH 3X240+120 B2ca,##E2000 ELP 0-510 510 M,0.2
N2XH 3X25+16 B2ca,##E1600 ELP 0-929 929 M,0.929
N2XH 3X25+16 B2ca,##E900 ELP 113 ML,0.053
N2XH 3X25+16 Eca,##E1800 PRYSMIAN 0-1076 1076 M,0.049
N2XH 3X25+16 Eca,##E1800 PRYSMIAN 0-2054 2054 M,0.721
N2XH 3X35+16 B2ca,##E1000 ELP 54M,0.054
N2XH 3X35+16 B2ca,##E1400 ELP 0-520 520 M,0.112
N2XH 3X35+16 B2ca,##E1600 ELP 0-1012 1012 M,1.012
N2XH 3X35+16 Eca,##E1200M PRYSMIAN 220 ml,0.051
N2XH 3X35+16 Eca,##E1600 PRYSMIAN 1050 ML,0.125
N2XH 3X4 B2ca,##E1200 ENG 0-3000 3000 M,0.06
N2XH 3X4 B2ca,##E1400 ELP 8744-5774 2970 M,0.039
N2XH 3X50+25 Cca,##E1800 ELP 0-1003 1003 M,0.781
N2XH 3X6 B2ca,##E1400 ELP 0-3090 3090 M,2.745
N2XH 3X6 B2ca,##E1400 ENG 0-4321 4321 M,3.596
N2XH 3X6 B2ca,##E1600 ELP 0-4123 4123 M,4.123
N2XH 3X6 Eca,##E1200 CABTEC 0-1500 1500 M,0.078
N2XH 3X6 Eca,##E1250 EL GROUP 8240-5230 3010 M,1.965
N2XH 3X6 Eca,COLAC EL GROUP 77 M,0.075
N2XH 3X70+35 Cca,##E1200 ELP 26 M,0.026
N2XH 3X70+35 Cca,##E1800 ELP 0-1009 1009 M,0.671
N2XH 3X70+35 Eca,COLAC PRYSMIAN 14 ML,0.014
N2XH 3X95+50 B2ca,##E1400 ELP 556 ML,0.071
N2XH 3X95+50 Eca,##E1400 PEYSMIAN 39M,0.039
N2XH 3X95+50 Eca,##E1400 PRYSMIAN 320 ML,0.03
N2XH 3X95+50 Eca,##E1800 MET PRYSMIAN 0-1028 1028 M,0.549
N2XH 3X95+50 Eca,##E1800 MET PRYSMIAN 752-0 752 M,0.05
N2XH 4X1.5 B2ca,##E1200 ELP 5692-2846 2846 M,0.181
N2XH 4X1.5 B2ca,##E1200 ENG 0-4000 4000 M,1.5
N2XH 4X1.5 B2ca,##E1200 ENG 8000-4000 4000 M,3.5
N2XH 4X1.5 B2ca,##E1400 ELP 0-5100 5100 M,3.1
N2XH 4X1.5 B2ca,COLAC ELP 57 M,0.057
N2XH 4X1.5 B2ca,COLAC ENG 110 M,0.11
N2XH 4X1.5 B2ca,COLAC ENG 55 M,0.055
N2XH 4X1.5 B2ca,COLAC ENG 79 M,0.079
N2XH 4X1.5 Eca,##E1000 EL GROUP 2503-2 2501 M,2.501
N2XH 4X1.5 Eca,##E1000 EL GROUP 3294-1014 2280 M,0.23
N2XH 4X1.5 Eca,##E1000 EL GROUP 6534-3223 3311 M,2.161
N2XH 4X1.5 Eca,##E1100 EL GROUP 2837-2 2835 M,0.235
N2XH 4X1.5 Eca,COLAC EL GROUP 300ML,0.1
N2XH 4X1.5 Eca,COLAC EL GROUP 86 ML,0.086
N2XH 4X1.5 Eca,COLAC EL.GROUP 57 ML,0.055
N2XH 4X10 B2ca,##E1200 ELP 999 ML,0.066
N2XH 4X10 B2ca,##E1400 ELP 0-1019 1019 M,1.019
N2XH 4X10 B2ca,##E1400 ENG 2066 ML,0.179
N2XH 4X120+70 B2ca,##E2200 METALIC ELP 0-825 825 M,0.755
N2XH 4X150+70 B2ca,##E2300 ELP 0-610 610 M,0.369
N2XH 4X16 B2ca,##E1400 ELP 0-1031 1031 M,0.518
N2XH 4X16 B2ca,##E1400 ELP 0-1043 1043 M,1.043
N2XH 4X2.5 B2ca,##E1200 ELP 3-1025 1022 M,0.103
N2XH 4X2.5 B2ca,##E1400 ELP 0-2062 2062 M,2.062
N2XH 4X2.5 B2ca,##E900 ELP 506 M,0.506
N2XH 4X2.5 B2ca,COLAC ELP 77 ML,0.077
N2XH 4X2.5 Eca,##E1000 EL GROUP 4108-1988 2120 M,0.525
N2XH 4X2.5 Eca,##E1200 EL GROUP 4001-1504 2497 M,2.497
N2XH 4X2.5 Eca,##E1250 EL GROUP 12326-9094 3232 M,3.232
N2XH 4X2.5 Eca,##E1400 EL.GROUP 41M,0.04
N2XH 4X2.5 Eca,##E700 EL.GROUP 347 ML,0.096
N2XH 4X2.5 Eca,##PLACAJ E800 EL GROUP 1412-502 910 M,0.91
N2XH 4X2.5 Eca,COLAC PRYSMIAN 185 ML,0.066
N2XH 4X25+16 B2ca,##E1200 ELP 143 M,0.042
N2XH 4X25+16 B2ca,##E1800 ELP 0-1540 1540 M,0.359
N2XH 4X25+16 B2ca,##E1800 ELP 0-1556 1556 M,1.556
N2XH 4X35+16 B2ca,"##E1000 50 ML ELP, MANSONAT LA 2M",0.05
N2XH 4X35+16 B2ca,##E1600 ELP 1564-564 1000 M,0.061
N2XH 4X35+16 B2ca,##E1800 ELP 0-784 784 M,0.318
N2XH 4X35+16 B2ca,##E2000 ELP 0-1532 1532 M,1.063
N2XH 4X35+16 B2ca,COLAC ELP 44 M,0.044
N2XH 4X4 B2ca,##E1100 TRANSILVANIA 0-831 831 M,0.831
N2XH 4X4 B2ca,##E1200 ELP 2017 ML,0.957
N2XH 4X4 B2ca,##E1200 TRANSILVANIA 0-947 947 M,0.947
N2XH 4X50+25 B2ca,##E1400 ELP 110 M,0.11
N2XH 4X50+25 B2ca,##E2000 ELP 1-1282 1281 M,0.981
N2XH 4X50+25 B2ca,##E2200 ELP 0-866 866 M,0.22
N2XH 4X6 B2ca,##E1200 TRANSILVANIA 0-950 950 M,0.089
N2XH 4X6 B2ca,##E1400 ELP 0-1010 1010 M,0.91
N2XH 4X6 B2ca,#ELP COLAC 52M,0.052
N2XH 4X6 B2ca,#ELP COLAC 63M,0.045
N2XH 4X6 B2ca,COLAC ELP 28 ML,0.028
N2XH 4X70+35 B2ca,##E2000 ELP 0-1028 1028 M,0.204
N2XH 4X70+35 B2ca,##E2300 ELP 0-1280 1280 M,0.901
N2XH 4X95+50 B2ca,##E1400 ELP 219 ML,0.047
N2XH 4X95+50 B2ca,##E1400 ELP 57 M,0.051
N2XH 4X95+50 B2ca,##E1400 ELP 83 M,0.023
N2XH 4X95+50 B2ca,##E2200 ELP 0-1032 1032 M,0.395
N2XH 4X95+50 B2ca,##E2200 METALIC ELP ELP 0-1022 1022 M,1.022
N2XH 4X95+50 B2ca,COLAC ELP 45 ML,0.045
N2XH 5X1.5 B2ca,##E1400 ELP 0-5000 5000 M,3.2
N2XH 5X1.5 B2ca,COLAC ELP 158 ML,0.068
N2XH 5X1.5 B2ca,COLAC ENERGO 56ML,0.056
N2XH 5X1.5 B2ca,COLAC ENG 30ML,0.03
N2XH 5X1.5 B2ca,COLAC ENG 44 M,0.044
N2XH 5X1.5 B2ca,COLAC ENG 60 ML,0.06
N2XH 5X1.5 B2ca,COLAC ENG 88 ML,0.038
N2XH 5X1.5 Eca,##E1000 EL GROUP 1380-2 1378 M,0.078
N2XH 5X1.5 Eca,##E1000 EL GROUP 14390-12361 2029 M,0.217
N2XH 5X1.5 Eca,##E1000 EL GROUP 18590-16390 2200 M,0.2
N2XH 5X1.5 Eca,##E1000 EL GROUP 7257-5003 2254 M,2.254
N2XH 5X1.5 Eca,##E1000 EL GROUP 7258-9363 2105 M,0.105
N2XH 5X1.5 Eca,##E1000 EL GROUP 9363-11863 2500 M,2.5
N2XH 5X1.5 Eca,##E1200 CABTEC 0-2032 2032 M,2.032
N2XH 5X1.5 Eca,##E1200 EL GROUP 10074-15192 5118 M,0.083
N2XH 5X1.5 Eca,##E1200 EL.GROUP 69M,0.068
N2XH 5X1.5 Eca,##E1250 EL GROUP 2344-2 2342 M,0.07
N2XH 5X1.5 Eca,##E700 EL GROUP 467 M,0.072
N2XH 5X1.5 Eca,##E900 EL GROUP 2017-1 2016 M,2.016
N2XH 5X1.5 Eca,COLAC EL GROUP,0.12
N2XH 5X1.5 Eca,COLAC EL GROUP 106 M,0.06
N2XH 5X1.5 Eca,COLAC EL GROUP 84 M,0.084
N2XH 5X1.5 Eca,COLAC EL.GROUP 35 ML,0.035
N2XH 5X1.5 Eca C100,EL GROUP 0-100 100 M,2.6
N2XH 5X10 B2ca,##E1400 ELP 0-2050 2050 M,2.05
N2XH 5X10 B2ca,##E1400 ELP 4100-2050 2050 M,0.556
N2XH 5X10 Eca,##E1200 EL GROUP 1253-2 1251 M,0.101
N2XH 5X10 Eca,##E1200 EL GROUP 1261-2529 1268 M,1.068
N2XH 5X10 Eca,##E1250 CABTEC 0-1513 1513 M,0.164
N2XH 5X10 Eca,##E1250 CABTEC 0-1520 1520 M,0.22
N2XH 5X10 Eca,##E1250 CABTEC 0-1522 1522 M,1.522
N2XH 5X10 Eca,##E1250 EL GROUP 2160-1007 1153 M,1.153
N2XH 5X10 Eca,##E1250 EL GROUP 3766-2531 1235 M,1.235
N2XH 5X16 B2ca,##E1000 ELP 153 M,0.153
N2XH 5X16 B2ca,##E1400 ENG 1000-1968 968 M,0.089
N2XH 5X16 B2ca,##E1600 ENG 0-1000 1000 M,1
N2XH 5X16 B2ca,##E1600 ENG 1976-0 1976 M,1.976
N2XH 5X16 Eca,##E1200 EL GROUP 1967-1227 740 M,0.74
N2XH 5X16 Eca,##E1200 EL GROUP 1994-2988 994 M,0.061
N2XH 5X16 Eca,##E1200 EL GROUP 5025-4042 983 M,0.048
N2XH 5X16 Eca,##E1250 CABTEC 0-1013 1013 M,0.055
N2XH 5X16 Eca,##E1400 CABTEC 681-1829 1148 M,1.148
N2XH 5X16 Eca,##E1400 EL GROUP 1123-2 1121 M,1.121
N2XH 5X16 Eca,##E1400 EL GROUP 979-2 977 M,0.574
N2XH 5X2.5 B2ca,##E1200 ELP 0-1572 1572 M,0.052
N2XH 5X2.5 B2ca,##E1400 ELP 0-2576 2576 M,2.576
N2XH 5X2.5 B2ca,##E1400 ELP 0-3100 3100 M,3.1
N2XH 5X2.5 B2ca,##E1400 ELP 0-3214 3214 M,0.152
N2XH 5X2.5 B2ca,##E1400 ELP 0-4000 4000 M,4
N2XH 5X2.5 B2ca,##E1400 ELP 0-4062 4062 M,0.262
N2XH 5X2.5 B2ca,##E1600 ELP 0-5510 5510 M,5.51
N2XH 5X2.5 B2ca,##E1600 ELP 0-6500 6500 M,0.15
N2XH 5X2.5 Eca,##E1000 EL GROUP 11333-9333 2000 M,0.084
N2XH 5X2.5 Eca,##E1000 EL GROUP 22260-20224 2036 M,1.736
N2XH 5X2.5 Eca,##E700 EL GROUP 629 M,0.332
N2XH 5X2.5 Eca,##E800 EL.GROUP,0.241
N2XH 5X2.5 Eca C100,EL GROUP 0-100 100 M,1.6
N2XH 5X25 B2ca,##E2000 ELP 0-1535 1535 M,0.067
N2XH 5X25 B2ca,##E2000 ELP 0-2051 2051 M,2.051
N2XH 5X35 B2ca,##E2000 ELP 0-1587 1587 M,0.736
N2XH 5X4 B2ca,##E1400 ENG 0-3000 3000 M,3
N2XH 5X4 B2ca,##E1400 ENG 3000-6300 3300 M,1.806
N2XH 5x4 Eca,##E1000 EL GROUP 1064-2 1062 M,0.602
N2XH 5x4 Eca,##E1200 CABTEC 0-1500 1500 M,0.053
N2XH 5x4 Eca,##E1200 CABTEC 2000-3649 1649 M,0.429
N2XH 5x4 Eca,##E800 EL GROUP 321 M,0.128
N2XH 5X50 B2ca,##E1400 ELP 0-442 442 M,0.05
N2XH 5X50 B2ca,##E1600 ELP 0-510 510 M,0.157
N2XH 5X50 B2ca,##E2000 ELP 0-1027 1027 M,1.027
N2XH 5X6 B2ca,##E1400 ELP 0-2086 2086 M,0.346
N2XH 5X6 B2ca,##E1600 ELP 4850-2550 2300 M,0.041
N2XH 5X6 B2ca,##E1600 ENG 0-3045 3045 M,0.209
N2XH 5X6 B2ca,##E1800 ELP 0-4001 4001 M,4.001
N2XH 5X6 Eca,##E1200 EL GROUP 3996-1945 2051 M,1.351
N2XH 5X6 Eca,##E1250 CABTEC 0-2011 2011 M,2.011
N2XH 5X6 Eca,##E1250 EL GROUP 1944-1 1943 M,0.245
N2XH 5X6 Eca,##E1250 EL GROUP 8001-6001 2000 M,2
N2XH 5X6 Eca,##E800 EL.GROUP,0.058
N2XH 5X70 B2ca,##E1200 ELP 143 M,0.043
N2XH 5X70 B2ca,##E1400 ELP 142 ML,0.051
N2XH 5X70 B2ca,##E1800 ELP 0-708 708 M,0.101
N2XH 5X70 B2ca,##E2000 ELP 0-717 717 M,0.717
N2XH 5X70 B2ca,##E2000 ELP 0-722 722 M,0.058
N2XH 7X1.5 B2ca,##E1200 ELP 0-1028 1028 M,0.138
N2XH 7X1.5 B2ca,##E1400 ELP 0-2927 2927 M,0.077
N2XH 7X1.5 B2ca,##E1400 ELP 0-3112 3112 M,2.142
N2XH 7X1.5 B2ca,##E900 350 ML ELP,0.07
N2XH 7X2.5 B2ca,##E1200 ELP 0-2108 2108 M,0.827
NA2XH 1X120RM 0.6/1kV B2ca,##E1400 ICME 759 M,0.359
NA2XH 1X120RM 0.6/1kV B2ca,##E1500 HES 0-2252 2252 M,0.152
NA2XH 1X120RM 0.6/1kV B2ca,##E1600 HES 2895 ML,0.052
NA2XH 1X150RM 0.6/1kV B2ca,## E1600 HES 2100 ML,0.059
NA2XH 1X150RM 0.6/1kV B2ca,##E1000 HES 140 M,0.122
NA2XH 1X150RM 0.6/1kV B2ca,##E1000 HES 200 ML,0.077
NA2XH 1X150RM 0.6/1kV B2ca,##E1600 ICME 0-2019 2019 M,0.334
NA2XH 1X150RM 0.6/1kV B2ca,##E1700 HES 0-2055 2055 M,0.215
NA2XH 1X150RM 0.6/1kV B2ca,##E1800 ICME 3572-552 3020 M,1.57
NA2XH 1X150RM 0.6/1kV B2ca,COLAC HES 50 M,0.05
NA2XH 1X150RM 0.6/1kV B2ca,COLAC HES 61 ML,0.061
NA2XH 1X185RM 0.6/1kV B2ca,##E1200 ICME 0-682 682 M,0.074
NA2XH 1X185RM 0.6/1kV B2ca,##E1800 ICME 0-2263 2263 M,1.115
NA2XH 1X185RM 0.6/1kV B2ca,##E1800 ICME 0-2560 2560 M,2.56
NA2XH 1X185RM 0.6/1kV B2ca,##E1800 ICME 0-2577 2577 M,2.577
NA2XH 1X185RM 0.6/1kV Cca,COLAC ELECTROPLAST 88 ML,0.043
NA2XH 1X240RM 0.6/1kV B2ca,## E1400 HES 2005-1890 115 M,0.115
NA2XH 1X240RM 0.6/1kV B2ca,##E1200 ICME 168 M,0.168
NA2XH 1X25RM 0.6/1kV B2ca,## E1100 HES 3065 ML,3.065
NA2XH 1X25RM 0.6/1kV B2ca,##E1100 HES 3380 ML,3.22
NA2XH 1X25RM 0.6/1kV B2ca,##E800 HES 1026 ML,0.056
NA2XH 1X25RM 0.6/1kV B2ca,COLAC HES 124 ML,0.124
NA2XH 1X25RM 0.6/1kV B2ca,COLAC HES 42 ML,0.042
NA2XH 1X25RM 0.6/1kV B2ca,COLAC HES 59 ML,0.059
NA2XH 1X300RM 0.6/1kV B2ca,## E1400 HES 1670-1764 94 M,0.094
NA2XH 1X300RM 0.6/1kV B2ca,##E1600 HES 0-1018 1018 M,1.018
NA2XH 1X300RM 0.6/1kV B2ca,##E1600 HES 0-950 950 M,0.95
NA2XH 1X300RM 0.6/1kV B2ca,##E1600 ICME 15-893 878 M,0.058
NA2XH 1X300RM 0.6/1kV B2ca,##E1900 HES 2060 ML,0.06
NA2XH 1X50RM 0.6/1kV B2ca,##E1600 ICME 0-4137 4137 M,1.387
NA2XH 1X50RM 0.6/1kV B2ca,COLAC HES 287 ML,0.062
NA2XH 1X70RM 0.6/1kV B2ca,##E1200 HES 2085 ML,0.052
NA2XH 1X70RM 0.6/1kV B2ca,##E1200 ICME 1241 ML,0.053
NA2XH 1X70RM 0.6/1kV B2ca,##E1800 ICME 0-5049 5049 M,0.303
NA2XH 1X70RM 0.6/1kV B2ca,##E1800 ICME 1-3446 3445 M,0.245
NA2XH 3X16RM 0.6/1kV B2ca,##E1200 HES 1993 ML,1.993
NA2XH 3X16RM 0.6/1kV B2ca,##E1300 HES 1925 ML,1.925
NA2XH 3X16RM 0.6/1kV B2ca,##E1400 HES 1950 ML,1.35
NA2XH 3X16RM 0.6/1kV B2ca,##E1400 HES 2000 ML,2
NA2XH 4X25RM 0.6/1kV B2ca,##E1100 HES 230 ML,0.055
NA2XH 5X10RM 0.6/1kV B2ca,##E1400 HES 2028 ML,0.061
NA2XH 5X25RM 0.6/1kV B2ca,## E1000 HES 155 ML,0.07
NA2XH-O 1X240 RM,##E1500 ICME 785-0 785 M,0.165
NA2XH-O 1X240 RM,##E800 ICME 113 M,0.063
NA2XS(FL)2Y 1X150RM/25 12/20 kV,##E1400 IPROEB 207 ML,0.207
NA2XS(FL)2Y 1X150RM/25 12/20 kV,##E1800 IPROEB 0-1009 1009 ML B,0.139
NA2XS(FL)2Y 1X150RM/25 12/20 kV,##E2000 PROCAB 0-1000 1000 M,0.76
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1015 1015 M,1.015
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1020 1020 M,1.02
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1025 1025 M,1.025
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1030 1030 M,1.03
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1030 1030 M,1.03
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1030 1030 M,1.030 Total
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1047 1047 M,1.047
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1055 1055 M,1.055
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1056 1056 M,1.056
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-1058 1058 M,1.058
NA2XS(FL)2Y 1X240/25 12/20KV,##E2000 PAMUKKALE 0-994 994 M,0.994
NA2XS(FL)2Y 1X300/25 19/33KV,##E2200 PAMUKKALE 0-1001 1001 M,1.001
NA2XS(FL)2Y 1X300/25 19/33KV,##E2200 PAMUKKALE 0-917 917 M,0.917
NA2XS(FL)2Y 1X300/25 19/33KV,##E2200 PAMUKKALE 0-987 987 M,0.987
NA2XS(FL)2Y 1X300/25 19/33KV,##E2200 PAMUKKALE 0-996 996 M,0.996
NA2XS(FL)2Y 1X300/25 19/33KV,##E2200 PAMUKKALE 1-998 997 M,0.997
NA2XS(FL)2Y 1X300RM/25 12/20kV,##E2000 IPROEB 1002-165 837 M,0.837
NHXCH E90 4X70/35,##E1200 HES 95 ML,0.033
NHXCH FE180 E90/PH120 2x1.5/1.5,##E1100 PAMUKKALE 3155-1 3154 M,3.154
NHXCH FE180 E90/PH120 2x1.5/1.5,##E1100 PAMUKKALE 6155-3155 3000 M,3
NHXCH FE180 E90/PH120 2x1.5/1.5,##E1300 HES 2100 ML,0.4
NHXCH FE180 E90/PH120 3x1.5/1.5,##E1300 PAMUKKALE 4235-0 4235 M,3.735
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1100 PAMUKKALE 3086-1118 1968 M,0.968
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1300 PAMUKKALE 3097-20 3077 M,3.077
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1300 PAMUKKALE 3231-6170 2939 M,2.939
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1300 PAMUKKALE 3496-6496 3000 M,0.7
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1300 PAMUKKALE 6102-3052 3050 M,3.05
NHXCH FE180 E90/PH120 3x2.5/2.5,##E1300 PAMUKKALE 6517-9309 2792 M,2.792
NHXCH FE180 E90/PH120 3x2.5/2.5,##E900 PAMUKKALE 1622-11 1611 M,1.611
NHXCH FE180 E90/PH120 4x1.5/1.5,## E800 HES 198 ML,0.055
NHXCH FE180 E90/PH120 4x1.5/1.5,##E1300 PAMUKKALE 3400 ML,0.4
NHXCH FE180 E90/PH120 4X10/10,##E1700 HES 2010 ML,1.022
NHXCH FE180 E90/PH120 4X16/16,##E1500 HES 978 ML,0.067
NHXCH FE180 E90/PH120 4X16/16,##E1500 HES 992 ML,0.055
NHXCH FE180 E90/PH120 4X16/16,##E1900 HES 2017 ML,0.117
NHXCH FE180 E90/PH120 4X16/16,#E1800 HES 1011M,1.011
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 2050-0 2050 M,2.05
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 2050-7 2043 M,2.043
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 2055-4055 2000 M,2
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 2055-5 2050 M,2.05
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 2068-0 2068 M,0.678
NHXCH FE180 E90/PH120 4x2.5/2.5,##E1200 PAMUKKALE 4118-2068 2050 M,2.05
NHXCH FE180 E90/PH120 4x4/4,##E1300 PAMUKKALE 2130 ML,0.63
NHXCH FE180 E90/PH120 4x4/4,##E1300 PAMUKKALE 3380-100 3280 M,3.28
NHXCH FE180 E90/PH120 4X50/25,##E1900 HES 973 ML,0.1
NHXCH FE180 E90/PH120 4x6/6,##E1200 HES 1000 ML,0.103
NHXCH FE180 E90/PH120 4x6/6,##E1300 PAMUKKALE 2059-0 2059 M,2.059
NHXCH FE180 E90/PH120 4x6/6,##E1400 PAMUKKALE 2330-0 2330 M,2.33
NHXCH FE180 E90/PH120 4x6/6,##E1600 HES 2057 ML,0.4
NHXCH FE180 E90/PH120 4x6/6,COLAC HES 115 ML,0.115
NHXCH FE180 E90/PH120 4X70/35,##E2000 PAMUKKALE 1024-2 1022 M,1.022
NHXH FE180 E90 1X16,## E1100 TT CABLES 535M ML,0.535
NHXH FE180 E90 1X35,## E1600 TT CABLES 6076 ML,0.713
NHXH FE180 E90 1X35,##E700 TT CABLE 243ML,0.159
NHXH FE180 E90 1X50,## E1200 TT CABLES 2056 ML,0.075
NHXH FE180 E90 3X1.5,# E750 EUPEN 1000 ML,0.7
NHXH FE180 E90 3X35+16,##E1800 TTCABLES 1766 ML,0.237
NHXH FE180 E90 3X6,##E1500 ICME 55ML,0.055
NHXH FE180 E90 3X6,COLAC EUPEN,0.038
NHXH FE180 E90 4X10,## E1500 TT CABLES 1973 ML,0.07
NHXH FE180 E90 4x16,## E1200 TT CABLES 224 M,0.2
NHXH FE180 E90 5X35,##E1200 TTCABLES 65 ML,0.037
NHXH FE180 E90/PH120 1x120,##E1000 ICME 256 ML,0.056
NHXH FE180 E90/PH120 1x120,##E1200 PAMUKKALE 3080-2098 982 M,0.08
NHXH FE180 E90/PH120 1x120,##E1300 ICME 1177ML,0.067
NHXH FE180 E90/PH120 1x120,##E1400 ICME 1414ML,0.042
NHXH FE180 E90/PH120 1x120,##E1400 PAMUKKALE 2091-3 2088 M,0.14
NHXH FE180 E90/PH120 1x120,##E1600 HES 194 ML,0.086
NHXH FE180 E90/PH120 1x120,##E1600 HES 2000 ML,0.057
NHXH FE180 E90/PH120 1x120,##E1700 ICME 107ML,0.062
NHXH FE180 E90/PH120 1x120,COLAC HES 70 ML,0.07
NHXH FE180 E90/PH120 1x120,COLAC ICME 28 ML,0.028
NHXH FE180 E90/PH120 1x120,COLAC ICME 6 ML,0.006
NHXH FE180 E90/PH120 1x150,##E1200 ICME 244 ML,0.22
NHXH FE180 E90/PH120 1x150,##E1200 ICME 806-880 74 ML,0.074
NHXH FE180 E90/PH120 1x150,##E1200 PAMUKKALE 311 M,0.311
NHXH FE180 E90/PH120 1x150,##E1400 PAMUKKALE 0-1700 1700 M,1.7
NHXH FE180 E90/PH120 1x150,##E1750 PAMUKKALE 2108-3 2105 M,0.351
NHXH FE180 E90/PH120 1x150,##E1800 ICME 2595ML,0.054
NHXH FE180 E90/PH120 1x150,COLAC ICME 47 ML,0.047
NHXH FE180 E90/PH120 1x16,## E1100 HES 2048 ML,0.031
NHXH FE180 E90/PH120 1x16,##E1000 PAMUKKALE 2022-2 2020 M,2.02
NHXH FE180 E90/PH120 1x16,##E1200 ICME 0-3689 3689 M,0.477
NHXH FE180 E90/PH120 1x16,##E900 PAMUKKALE 4-2089 2085 M,0.375
NHXH FE180 E90/PH120 1x185,## E1800 ICME 2040ML,0.071
NHXH FE180 E90/PH120 1x185,##E1400 ICME 604 ML,0.092
NHXH FE180 E90/PH120 1x185,##E1600 PAMUKKALE 1650-3 1647 M,1.647
NHXH FE180 E90/PH120 1x185,##E1700 ICME 2056ML,0.256
NHXH FE180 E90/PH120 1x185,##E900 HES 96 ML,0.076
NHXH FE180 E90/PH120 1x240,##E1200 PAMUKKALE 209 M,0.055
NHXH FE180 E90/PH120 1x240,##E1300 PAMUKKALE 742-2 740 M,0.2
NHXH FE180 E90/PH120 1x240,##E1800 ICME 1560M,0.062
NHXH FE180 E90/PH120 1x240,##E2000 INEL ICME 0-1046 1046 M,0.066
NHXH FE180 E90/PH120 1x25,##E1400 HES 4013 ML,0.11
NHXH FE180 E90/PH120 1x25,##E1600 ICME 0-5530 5530 M,0.629
NHXH FE180 E90/PH120 1x25,COLAC HES 14 ML,0.014
NHXH FE180 E90/PH120 1x25,COLAC HES 18 ML,0.018
NHXH FE180 E90/PH120 1x25,COLAC HES 34 ML,0.034
NHXH FE180 E90/PH120 1x25,COLAC HES 40. ML,0.04
NHXH FE180 E90/PH120 1x25,COLAC HES 40ML,0.04
NHXH FE180 E90/PH120 1x25,COLAC HES 70 ML,0.038
NHXH FE180 E90/PH120 1x25,COLAC HES 8 ML,0.008
NHXH FE180 E90/PH120 1X300,##E1000 HES 76 ML,0.066
NHXH FE180 E90/PH120 1x35,##E1200 HES 2044 ML,0.053
NHXH FE180 E90/PH120 1x35,##E1400 HES 3018 ML,0.025
NHXH FE180 E90/PH120 1x35,COLAC HES 50 ML,0.05
NHXH FE180 E90/PH120 1x35,COLAC HES 52 ML,0.052
NHXH FE180 E90/PH120 1x50,##E1000 450 ML ICME,0.14
NHXH FE180 E90/PH120 1x50,##E1300 PAMUKKALE 3163-3 3160 M,2.556
NHXH FE180 E90/PH120 1x50,##E1500 ICME 240ML,0.051
NHXH FE180 E90/PH120 1x50,COLAC HES 55 ML,0.055
NHXH FE180 E90/PH120 1x70,## E1600 ICME 3660 ML,0.042
NHXH FE180 E90/PH120 1x70,##E1000 PAMUKKALE 0-1240 1240 M,0.892
NHXH FE180 E90/PH120 1x70,##E1000 PAMUKKALE 0-1275 1275 M,1.275
NHXH FE180 E90/PH120 1x70,##E1200 ICME 102 M,0.102
NHXH FE180 E90/PH120 1x70,##E1200 PAMUKKALE 3155-1243 1912 M,0.468
